tempo,SP,PV,MV
12665,80,80.170944,0.172533
12666,80,80.170944,0.172533
12667,80,80.170944,0.563288
12668,80,79.7191735,0.954043
12669,80,79.267403,0.954043
12670,80,79.267403,0.954043
12671,80,79.267403,0.954043
12672,80,78.73016,0.954043
12673,80,78.192917,0.954043
12674,80,78.192917,1.9008635
12675,80,78.192917,2.847684
12676,80,78.192917,2.847684
12677,80,77.619049,2.847684
12678,80,77.045181,2.847684
12679,80,77.045181,2.847684
12680,80,77.045181,4.0277835
12681,80,77.045181,5.207883
12682,80,76.4590985,5.207883
12683,80,75.873016,5.207883
12684,80,75.873016,5.207883
12685,80,75.873016,5.207883
12686,80,75.347984,6.7243695
12687,80,74.822952,8.240856
12688,80,74.822952,8.240856
12689,80,74.822952,8.240856
12691,80,73.870575,8.240856
12692,80,73.870575,10.348583
12693,80,73.870575,12.45631
12694,80,73.870575,12.45631
12695,80,73.308914,12.45631
12696,80,72.747253,12.45631
12697,80,72.747253,12.45631
12698,80,72.747253,14.5686195
12699,80,72.747253,16.680929
12700,80,72.319904,16.680929
12701,80,71.892555,16.680929
12702,80,71.892555,16.680929
12703,80,71.892555,16.680929
12704,80,71.5384635,19.1601335
12705,80,71.184372,21.639338
12706,80,71.184372,21.639338
12707,80,71.184372,21.639338
12708,80,70.732601,21.639338
12709,80,70.28083,21.639338
12710,80,70.28083,21.639338
12711,80,70.28083,24.7209275
12712,80,70.28083,27.802517
12713,80,69.987789,27.802517
12714,80,69.694748,27.802517
12715,80,69.694748,27.802517
12716,80,69.694748,30.5019855
12717,80,69.694748,33.201454
12718,80,69.3040275,33.201454
12719,80,68.913307,33.201454
12721,80,68.913307,33.201454
12722,80,68.815628,36.256361
12723,80,68.717949,39.311268
12724,80,68.717949,39.311268
12725,80,68.717949,39.311268
12726,80,68.3394395,39.311268
12727,80,67.96093,39.311268
12728,80,67.96093,39.311268
12729,80,67.96093,42.8770275
12730,80,67.96093,46.442787
12731,80,68.07082,46.442787
12732,80,68.18071,46.442787
12733,80,68.18071,46.442787
12734,80,68.18071,46.442787
12735,80,68.18071,49.2726305
12736,80,68.095238,52.102474
12737,80,68.009766,52.102474
12738,80,68.009766,52.102474
12739,80,68.009766,52.102474
12740,80,68.2661785,52.102474
12741,80,68.522591,54.9716625
12742,80,68.522591,57.840851
12743,80,68.522591,57.840851
12744,80,68.73016,57.840851
12745,80,68.937729,57.840851
12746,80,68.937729,57.840851
12747,80,68.937729,60.704342
12748,80,68.937729,63.567833
12749,80,69.2918205,63.567833
12750,80,69.645912,63.567833
12751,80,69.645912,63.567833
12752,80,69.645912,63.567833
12753,80,69.645912,65.983349
12754,80,69.89011,68.398865
12755,80,70.134308,68.398865
12756,80,70.134308,68.398865
12757,80,70.134308,68.398865
12758,80,70.3540915,68.398865
12759,80,70.573875,70.575592
12760,80,70.573875,72.752319
12761,80,70.573875,72.752319
12762,80,71.0866925,72.752319
12763,80,71.59951,72.752319
12764,80,71.59951,72.752319
12765,80,71.59951,72.752319
12766,80,71.59951,75.0059925
12767,80,71.941391,77.259666
12768,80,72.283272,77.259666
12769,80,72.283272,77.259666
12770,80,72.283272,77.259666
12771,80,72.283272,77.259666
12772,80,72.8449325,78.741737
12773,80,73.406593,80.223808
12774,80,73.406593,80.223808
12775,80,73.406593,80.223808
12776,80,73.650795,80.223808
12777,80,73.894997,80.223808
12778,80,73.894997,81.4666975
12779,80,73.894997,82.709587
12781,80,73.894997,82.709587
12782,80,74.774117,82.709587
12783,80,74.774117,82.709587
12784,80,74.774117,82.709587
12785,80,75.2136765,83.8345525
12786,80,75.653236,84.959518
12787,80,75.653236,84.959518
12788,80,75.653236,84.959518
12789,80,75.653236,84.959518
12790,80,76.0317455,85.694332
12791,80,76.410255,86.429146
12792,80,76.410255,86.429146
12793,80,76.410255,86.429146
12794,80,76.8253975,86.429146
12795,80,77.24054,86.429146
12796,80,77.24054,86.85413
12797,80,77.24054,87.279114
12798,80,77.24054,87.279114
12799,80,77.5702095,87.279114
